Date,Open,High,Low,Close,Adj Close,Volume
2013-07-01,145.220001,0.000000,0.000000,148.929993,148.929993,0
2013-08-01,151.130005,0.000000,0.000000,146.800003,146.800003,0
2013-09-01,147.619995,0.000000,0.000000,150.149994,150.149994,0
2013-10-01,151.229996,0.000000,0.000000,155.339996,155.339996,0
2013-11-01,156.089996,0.000000,0.000000,157.880005,157.880005,0
2013-12-01,157.880005,0.000000,0.000000,159.300003,159.300003,0
2014-01-01,159.199997,0.000000,0.000000,156.740005,156.740005,0
2014-02-01,153.759995,0.000000,0.000000,160.710007,160.710007,0
2014-03-01,159.240005,0.000000,0.000000,161.279999,161.279999,0
2014-04-01,162.089996,0.000000,0.000000,161.929993,161.929993,0
2014-05-01,162.190002,0.000000,0.000000,167.789993,167.789993,0
2014-06-01,168.479996,0.000000,0.000000,170.179993,170.179993,0
2014-07-01,171.449997,0.000000,0.000000,171.300003,171.300003,0
2014-08-01,169.820007,0.000000,0.000000,177.789993,177.789993,0
2014-09-01,178.220001,0.000000,0.000000,180.297104,180.297104,0
2014-10-01,178.790497,0.000000,0.000000,182.886307,182.886307,0
2014-11-01,182.563507,0.000000,0.000000,187.441498,187.441498,0
2014-12-01,186.254196,0.000000,0.000000,189.930298,189.930298,0
2015-01-01,190.495499,0.000000,0.000000,200.430801,200.430801,0
2015-02-01,201.388794,0.000000,0.000000,213.457901,213.457901,0
2015-03-01,214.324799,0.000000,0.000000,219.437698,219.437698,0
2015-04-01,218.748703,0.000000,0.000000,215.260498,215.260498,0
2015-05-01,217.660400,0.000000,0.000000,220.780701,220.780701,0
2015-06-01,222.007401,0.000000,0.000000,212.203201,212.203201,0
2015-07-01,214.410202,0.000000,0.000000,217.826508,217.826508,0
2015-08-01,218.783401,0.000000,0.000000,200.492905,200.492905,0
2015-09-01,194.121796,0.000000,0.000000,193.760300,193.760300,0
2015-10-01,193.788498,0.000000,0.000000,211.302505,211.302505,0
2015-11-01,212.702698,0.000000,0.000000,219.966507,219.966507,0
2015-12-01,221.055801,0.000000,0.000000,210.159195,210.159195,0
2016-01-01,207.269608,0.000000,0.000000,198.412598,198.412598,0
2016-02-01,197.651199,0.000000,0.000000,196.138199,196.138199,0
2016-03-01,199.818695,0.000000,0.000000,199.725800,199.725800,0
2016-04-01,199.669998,0.000000,0.000000,201.870605,201.870605,0
2016-05-01,201.428604,0.000000,0.000000,208.832596,208.832596,0
2016-06-01,207.885193,0.000000,0.000000,206.895996,206.895996,0
2016-07-01,207.373398,0.000000,0.000000,214.199799,214.199799,0
2016-08-01,213.893204,0.000000,0.000000,215.202194,215.202194,0
2016-09-01,214.645706,0.000000,0.000000,214.373505,214.373505,0
2016-10-01,214.409302,0.000000,0.000000,215.479095,215.479095,0
2016-11-01,213.008698,0.000000,0.000000,225.832108,225.832108,0
2016-12-01,225.309601,0.000000,0.000000,232.556000,232.556000,0
2017-01-01,232.804703,0.000000,0.000000,232.444107,232.444107,0
2017-02-01,233.630707,0.000000,0.000000,242.956802,242.956802,0
2017-03-01,246.944199,0.000000,0.000000,243.942398,243.942398,0
2017-04-01,244.310699,0.000000,0.000000,243.138702,243.138702,0
2017-05-01,243.932098,0.000000,0.000000,240.424301,240.424301,0
2017-06-01,242.318802,0.000000,0.000000,237.947006,237.947006,0
2017-07-01,239.259399,0.000000,0.000000,235.686203,235.686203,0
2017-08-01,236.405594,0.000000,0.000000,234.037003,234.037003,0
2017-09-01,234.969894,0.000000,0.000000,240.630707,240.630707,0
2017-10-01,242.896301,0.000000,0.000000,248.785706,248.785706,0
2017-11-01,250.028397,0.000000,0.000000,248.305298,248.305298,0
2017-12-01,248.541397,0.000000,0.000000,249.858093,249.858093,0
2018-01-01,250.581802,0.000000,0.000000,253.532104,253.532104,0
2018-02-01,253.225204,0.000000,0.000000,248.214798,248.214798,0
2018-03-01,245.336502,0.000000,0.000000,240.621704,240.621704,0
2018-04-01,239.157593,249.990005,242.899994,249.338196,249.338196,10343
2018-05-01,249.338196,261.299988,246.470093,258.390015,258.390015,107599
2018-06-01,258.702087,266.792511,256.516693,259.262207,259.262207,105507
2018-07-01,256.564911,269.042114,256.376404,265.450012,265.450012,41334
2018-08-01,266.458496,271.950012,264.475189,270.778015,270.778015,35645
2018-09-01,271.000000,272.996002,265.796906,272.323486,272.323486,52817
2018-10-01,273.450012,275.125214,249.379105,258.750885,258.750885,56261
2018-11-01,257.890015,265.809998,250.500000,260.272003,260.272003,33843
2018-12-01,265.920013,266.209991,231.439499,240.720001,240.720001,55429
2019-01-01,240.720001,257.100189,233.649994,257.100189,257.100189,49207
2019-02-01,257.950012,269.547607,256.485687,267.256989,267.256989,39821
2019-03-01,268.309998,274.201813,264.729095,274.000000,274.000000,57409
2019-04-01,276.000000,285.500000,275.000092,283.614288,283.614288,65922
2019-05-01,283.614288,284.795197,268.500000,270.073608,270.073608,91045
2019-06-01,267.737610,284.699005,266.239197,280.629211,280.629211,68617
2019-07-01,285.499298,294.055298,284.308807,290.920593,290.920593,49330
2019-08-01,290.100006,292.632385,272.119995,285.796814,285.796814,85798
2019-09-01,285.815399,296.834290,284.156586,295.109985,295.109985,144100
2019-10-01,296.690002,297.633514,281.707794,294.686707,294.686707,191614
2019-11-01,296.061188,309.366913,296.061188,307.833008,307.833008,147348
2019-12-01,308.804504,314.974915,299.681091,309.341309,309.341309,264621
2020-01-01,309.341309,324.467896,309.341309,313.299988,313.299988,285972
2020-02-01,314.170013,334.473907,281.500000,285.852997,285.852997,180519
2020-03-01,291.015411,298.469696,218.071503,254.979996,254.979996,451448
2020-04-01,244.149994,285.890015,239.567200,279.245789,279.245789,311357
2020-05-01,279.245789,292.288513,268.100098,285.837189,285.837189,233738
2020-06-01,290.161896,302.936707,278.002411,290.749908,290.749908,181782
2020-07-01,292.332886,305.097992,288.483093,290.000000,290.000000,167785
2020-08-01,293.088989,311.412811,291.808197,306.814606,306.814606,87570
2020-09-01,307.866608,317.411011,292.600006,303.329102,303.329102,168297
2020-10-01,304.768890,316.169891,292.239990,295.353394,295.353394,182954
2020-11-01,296.406708,327.426788,295.905487,322.954712,322.954712,176245
2020-12-01,326.558990,331.602997,319.700012,328.688507,328.688507,163663
2021-01-01,328.688507,344.164215,325.727112,330.761810,330.761810,253685
2021-02-01,332.570007,352.931610,332.000000,341.045685,341.045685,142943
2021-03-01,344.170013,362.190002,337.309998,361.630005,361.630005,182509
2021-04-01,362.700012,372.088593,362.165894,369.027893,369.027893,211972
2021-05-01,369.976501,371.709991,355.790985,367.871307,367.871307,120386
2021-06-01,369.153992,385.850006,367.809998,384.967804,384.967804,164252
